,Region,Census year,Mean rent per person,Cost of living proportion
619,Niddrie - Essendon West,2011,116.20092378752886,0.8727899140574716
620,Niddrie - Essendon West,2016,138.08435852372585,0.9445388804056586
621,Noble Park - East,2006,69.31980742778542,0.7190813358288046
622,Noble Park - East,2011,106.587734241908,0.8412712598095343
623,Noble Park - East,2016,122.96879718168093,0.8949796628907571
624,Noble Park - West,2006,63.96883289124669,0.7015371570204809
625,Noble Park - West,2011,99.35403726708074,0.8175542205478057
626,Noble Park - West,2016,114.81841046277664,0.8682570834845136
627,Noble Park North,2006,53.96607142857143,0.6687412177985949
628,Noble Park North,2011,84.97916666666667,0.7704234972677596
629,Noble Park North,2016,101.86865671641792,0.8257988744800587
630,North Melbourne,2006,116.84773539928486,0.8749106078665077
631,North Melbourne,2011,172.33189538959286,1.0568258865232554
632,North Melbourne,2016,210.6841203351104,1.1825708863446243
633,Northcote,2006,101.85334220152976,0.8257486629558353
634,Northcote,2011,157.9605060166615,1.0097065771038083
635,Northcote,2016,190.67602836879436,1.1169705848157194
636,Nunawading,2006,73.59246954595791,0.7330900640851079
637,Nunawading,2011,108.66599799398192,0.848085239324531
638,Nunawading,2016,127.3095652173913,0.9092116892373485
639,Oakleigh - Huntingdale,2006,84.72501444251878,0.7695902112869468
640,Oakleigh - Huntingdale,2011,124.18936381709742,0.8989815207117947
641,Oakleigh - Huntingdale,2016,145.80160857908845,0.9698413396035687
642,Ormond - Glen Huntly,2006,109.22009864364982,0.8499019627660649
643,Ormond - Glen Huntly,2011,160.01271617497454,1.0164351349999166
644,Ormond - Glen Huntly,2016,184.30553116769096,1.0960837087465278
645,Pakenham - North,2006,59.38054968287527,0.6864936055176238
646,Pakenham - North,2011,91.50989010989012,0.7918357052783284
647,Pakenham - North,2016,98.07401887729756,0.8133574389419592
648,Pakenham - South,2006,61.81918505942275,0.6944891313423697
649,Pakenham - South,2011,89.06360235168358,0.7838150896776511
650,Pakenham - South,2016,97.56101304681503,0.8116754526125084
651,Panton Hill - St Andrews,2006,61.0,0.6918032786885245
652,Panton Hill - St Andrews,2011,71.875,0.7274590163934426
653,Panton Hill - St Andrews,2016,85.0,0.7704918032786885
654,Parkville,2006,134.41091954022986,0.9324948181646882
655,Parkville,2011,181.44471744471747,1.0867039916220245
656,Parkville,2016,206.20615911035077,1.1678890462634453
657,Pascoe Vale,2006,81.46675274370561,0.7589073860449365
658,Pascoe Vale,2011,122.14669926650365,0.892284259890176
659,Pascoe Vale,2016,141.9888101454681,0.9573403611326823
660,Pascoe Vale South,2006,79.362,0.7520065573770491
661,Pascoe Vale South,2011,116.7504105090312,0.8745915098656761
662,Pascoe Vale South,2016,138.10909090909092,0.9446199701937408
663,Pearcedale - Tooradin,2006,56.0,0.6754098360655738
664,Pearcedale - Tooradin,2011,87.1863799283154,0.7776602620600505
665,Pearcedale - Tooradin,2016,97.21428571428572,0.8105386416861827
666,Plenty - Yarrambat,2006,74.0,0.7344262295081967
667,Plenty - Yarrambat,2011,105.7605633802817,0.838559224197645
668,Plenty - Yarrambat,2016,120.73743016759776,0.8876637054675337
669,Point Cook - East,2006,98.92372881355932,0.8161433731592108
670,Point Cook - East,2011,115.88862559241706,0.8717659855489084
671,Point Cook - East,2016,109.32372322899504,0.8502417155049018
672,Point Cook - North,2006,75.74603174603175,0.7401509237574811
673,Point Cook - North,2011,100.13998660415272,0.8201311036201729
674,Point Cook - North,2016,106.57636566332218,0.8412339857813842
675,Point Cook - South,2006,84.6,0.7691803278688525
676,Point Cook - South,2011,96.92814371257484,0.80960047118877
677,Point Cook - South,2016,104.42787682333874,0.8341897600765205
678,Point Nepean,2006,61.33504098360656,0.6929017737167429
679,Point Nepean,2011,87.64150943396227,0.7791524899474173
680,Point Nepean,2016,104.82223962411902,0.835482752865964
681,Port Melbourne,2006,150.3793103448276,0.9848501978518936
682,Port Melbourne,2011,217.3899692937564,1.2045572763729717
683,Port Melbourne,2016,237.70110584518167,1.2711511667055138
684,Port Melbourne Industrial,2006,0.0,0.4918032786885246
685,Port Melbourne Industrial,2011,0.0,0.4918032786885246
686,Port Melbourne Industrial,2016,0.0,0.4918032786885246
687,Prahran - Windsor,2006,131.96538362180314,0.9244766676124693
688,Prahran - Windsor,2011,197.529030765672,1.139439445133351
689,Prahran - Windsor,2016,229.60548648115252,1.2446081523972214
690,Preston - East,2006,75.5895865237366,0.7396379886024151
691,Preston - East,2011,122.46048252911814,0.8933130574725185
692,Preston - East,2016,148.17014925373132,0.9776070467335454
693,Preston - West,2006,78.59682804674458,0.7494977968745724
694,Preston - West,2011,123.71666666666668,0.8974316939890712
695,Preston - West,2016,149.2173010380623,0.9810403312723353
696,Research - North Warrandyte,2006,75.70588235294117,0.7400192864030858
697,Research - North Warrandyte,2011,109.6938775510204,0.8514553362328539
698,Research - North Warrandyte,2016,121.5609756097561,0.8903638544582168
699,Reservoir - East,2006,69.10216606498194,0.7183677575901047
700,Reservoir - East,2011,106.09331651954602,0.8396502180968722
701,Reservoir - East,2016,125.3659281894576,0.9028391088178936
702,Reservoir - West,2006,74.44493827160494,0.7358850435134588
703,Reservoir - West,2011,111.32033898305085,0.8567879966657406
704,Reservoir - West,2016,131.21990915972748,0.9220324890482868
705,Richmond (Vic.),2006,124.13135914958238,0.8987913414740407
706,Richmond (Vic.),2011,178.54958819492106,1.0772117645735118
707,Richmond (Vic.),2016,214.18326920336327,1.1940435055847975
708,Riddells Creek,2006,61.58333333333333,0.6937158469945355
709,Riddells Creek,2011,83.15384615384615,0.7644388398486759
710,Riddells Creek,2016,108.97345132743364,0.8490932830407659
711,Ringwood,2006,77.94533406957481,0.7473617510477862
712,Ringwood,2011,113.88636363636364,0.8652011922503725
713,Ringwood,2016,127.70085836909873,0.9104946176036024
714,Ringwood East,2006,70.90685920577617,0.7242847842812334
715,Ringwood East,2011,105.99932523616734,0.839342049954647
716,Ringwood East,2016,118.10692951015533,0.8790391131480503
717,Ringwood North,2006,71.95468277945619,0.7277202714080531
718,Ringwood North,2011,102.5264797507788,0.8279556713140289
719,Ringwood North,2016,111.6,0.8577049180327869
720,Rockbank - Mount Cottrell,2006,79.77777777777777,0.7533697632058287
721,Rockbank - Mount Cottrell,2011,121.025,0.8886065573770491
722,Rockbank - Mount Cottrell,2016,131.57037037037037,0.9231815421979357
723,Romsey,2006,53.98578199052133,0.6688058425918733
724,Romsey,2011,71.74750830564784,0.7270410108381896
725,Romsey,2016,92.38636363636364,0.794709388971684
726,Rosebud - McCrae,2006,60.322435897435895,0.6895817570407734
727,Rosebud - McCrae,2011,85.15417106652586,0.7709972821853307
728,Rosebud - McCrae,2016,102.47243346007603,0.8277784703609051
729,Rowville - Central,2006,73.11026615969583,0.7315090693760519
730,Rowville - Central,2011,97.54328358208954,0.8116173232199657
731,Rowville - Central,2016,118.04848484848485,0.8788474913065077
732,Rowville - North,2006,71.08870967741935,0.7248810153358011
733,Rowville - North,2011,94.5441176470588,0.8017839922854386
734,Rowville - North,2016,107.84732824427482,0.8454010762107371
735,Rowville - South,2006,77.24607329842932,0.7450690927817355
736,Rowville - South,2011,107.03187250996017,0.8427274508523285
737,Rowville - South,2016,114.85714285714286,0.8683840749414521
738,Roxburgh Park - Somerton,2006,67.90111940298507,0.7144298996819183
739,Roxburgh Park - Somerton,2011,92.61235216819972,0.795450334977704
740,Roxburgh Park - Somerton,2016,101.24474187380495,0.8237532520452622
741,Sandringham - Black Rock,2006,118.77944111776446,0.881244069238572
742,Sandringham - Black Rock,2011,170.9580291970803,1.0523214072035418
743,Sandringham - Black Rock,2016,196.039230199852,1.1345548531142688
744,Seabrook,2006,68.7713004484305,0.7172829522899361
745,Seabrook,2011,93.26717557251908,0.797597296959079
746,Seabrook,2016,100.60727272727271,0.8216631892697466
747,Seaford (Vic.),2006,69.76558033161807,0.7205428863331741
748,Seaford (Vic.),2011,98.93625498007968,0.8161844425576383
749,Seaford (Vic.),2016,113.51769268056228,0.863992435018237
750,Seddon - Kingsville,2006,84.41768579492003,0.768582576376787
751,Seddon - Kingsville,2011,128.33748960931007,0.9125819331452789
752,Seddon - Kingsville,2016,156.42960812772134,1.0046872397630209
753,Skye - Sandhurst,2006,76.14935064935065,0.7414732808175432
754,Skye - Sandhurst,2011,105.9578313253012,0.8392060043452498
755,Skye - Sandhurst,2016,115.51546391752576,0.8705425046476255
756,Somerville,2006,61.84057971014492,0.6945592777381802
757,Somerville,2011,88.82556879739978,0.7830346517947534
758,Somerville,2016,106.75642343268242,0.8418243391235489
759,South Melbourne,2006,131.45396980029224,0.9227999009845648
760,South Melbourne,2011,184.53178654292344,1.0968255296489293
761,South Melbourne,2016,217.78070809248555,1.2058383871884772
762,South Morang (North),2006,72.98319327731092,0.73109243697479
763,South Morang (North),2011,101.68020304568527,0.8251809935924108
764,South Morang (North),2016,103.5321252059308,0.831252869527642
765,South Morang (South),2006,73.58389261744966,0.7330619430080317
766,South Morang (South),2011,100.1463768115942,0.820152055119981
767,South Morang (South),2016,107.1870882740448,0.8432363549968682
768,South Yarra - East,2006,146.74753559693318,0.972942739662076
769,South Yarra - East,2011,205.53328628557983,1.16568290585436
770,South Yarra - East,2016,246.27274150618445,1.2992548901842114
771,South Yarra - West,2006,156.34948096885813,1.004424527766748
772,South Yarra - West,2011,229.49277456647405,1.2442386051359806
773,South Yarra - West,2016,252.93276108726755,1.3210910199582542
774,Southbank,2006,197.7589106928314,1.140193149812562
775,Southbank,2011,270.8938379102478,1.379979796427042
776,Southbank,2016,285.90946261682245,1.429211352842041
777,Springvale,2006,68.54668838219328,0.7165465192858796
778,Springvale,2011,98.54411764705884,0.8148987463837994
779,Springvale,2016,117.37971274685816,0.8766547958913382
780,Springvale South,2006,64.63582966226139,0.7037240316795456
781,Springvale South,2011,91.01242236024844,0.7902046634762243
782,Springvale South,2016,105.9808773903262,0.8392815652141843
783,St Albans - North,2006,58.694078947368425,0.6842428817946506
784,St Albans - North,2011,87.89789964994166,0.7799931136063661
785,St Albans - North,2016,101.87992667277726,0.8258358251566468
786,St Albans - South,2006,58.902678571428574,0.6849268149882903
787,St Albans - South,2011,86.4380664652568,0.7752067752959239
788,St Albans - South,2016,97.6450980392157,0.8119511411121826
789,St Kilda,2006,147.52295652173913,0.9754851033499644
790,St Kilda,2011,209.5282221551464,1.1787810562463816
791,St Kilda,2016,236.06388173063883,1.26578321878898
792,St Kilda East,2006,121.51042238069115,0.8901981061662004
793,St Kilda East,2011,177.05917008196718,1.0723251478097284
794,St Kilda East,2016,199.8094997473472,1.1469163926142532
795,Strathmore,2006,80.92354740061162,0.7571263849200381
796,Strathmore,2011,113.8,0.8649180327868853
797,Strathmore,2016,140.359375,0.9519979508196721
798,Sunbury,2006,58.69347826086957,0.6842409123307199
799,Sunbury,2011,78.10408163265306,0.7478822348611576
800,Sunbury,2016,93.1747572815534,0.7972942861690275
801,Sunbury - South,2006,65.70348837209302,0.7072245520396493
802,Sunbury - South,2011,90.33096506808762,0.7879703772724184
803,Sunbury - South,2016,104.38601398601398,0.834052504872177
804,Sunshine,2006,67.3072429906542,0.7124827639037843
805,Sunshine,2011,100.79651795429815,0.8222836654239284
806,Sunshine,2016,117.01537147736975,0.8754602343520319
807,Sunshine North,2006,60.96065573770492,0.6916742811072292
808,Sunshine North,2011,89.68995633187772,0.7858687092848451
809,Sunshine North,2016,102.38529088913282,0.8274927570135502
810,Sunshine West,2006,58.27860696517413,0.6828806785743414
811,Sunshine West,2011,86.60341726618705,0.7757489090694657
812,Sunshine West,2016,101.09157266091572,0.8232510579046417
813,Surrey Hills (East) - Mont Albert,2006,113.49720670391062,0.8639252678816741
814,Surrey Hills (East) - Mont Albert,2011,151.2799442896936,0.9878030960317824
815,Surrey Hills (East) - Mont Albert,2016,173.2986536107711,1.0599955856090857
816,Surrey Hills (West) - Canterbury,2006,113.44546381243627,0.8637556190571681
817,Surrey Hills (West) - Canterbury,2011,156.91919191919192,1.0062924325219407
818,Surrey Hills (West) - Canterbury,2016,179.44454887218046,1.0801460618760015
819,Sydenham,2006,71.17040951122853,0.7251488836433722
820,Sydenham,2011,101.890440386681,0.8258702963497738
821,Sydenham,2016,112.56701030927836,0.8608754436369783
822,Tarneit,2006,71.65555555555555,0.7267395264116576
823,Tarneit,2011,86.13674732695554,0.7742188436949362
824,Tarneit,2016,95.70961820851689,0.8056053056016946
825,Taylors Hill,2006,70.3016393442623,0.7223004568664337
826,Taylors Hill,2011,92.6279069767442,0.795501334349981
827,Taylors Hill,2016,108.19089574155656,0.8465275270214969
828,Taylors Lakes,2006,72.0955223880597,0.7281820406165892
829,Taylors Lakes,2011,98.02552204176334,0.8131984329238142
830,Taylors Lakes,2016,106.27931769722814,0.8402600580236987
831,Templestowe,2006,94.09375,0.8003073770491803
832,Templestowe,2011,129.64492753623188,0.9168686148728914
833,Templestowe,2016,145.40625,0.9685450819672131
834,Templestowe Lower,2006,82.3211382113821,0.7617086498733839
835,Templestowe Lower,2011,117.8206429780034,0.8781004687803391
836,Templestowe Lower,2016,136.04172876304025,0.9378417336493124
837,The Basin,2006,60.15503875968992,0.6890329139661965
838,The Basin,2011,82.26760563380282,0.761533133225583
839,The Basin,2016,93.88571428571429,0.7996252927400469
840,Thomastown,2006,64.86833333333334,0.7044863387978142
841,Thomastown,2011,94.35672082717876,0.8011695764825534
842,Thomastown,2016,110.4854988399072,0.8540508158685483
843,Thornbury,2006,100.27158615443132,0.8205625775555124
844,Thornbury,2011,149.74442846872753,0.9827686179302542
845,Thornbury,2016,174.51063829787236,1.0639693058946633
846,Toorak,2006,145.07382133995037,0.9674551519342635
847,Toorak,2011,203.86424581005588,1.1602106420001832
848,Toorak,2016,224.4607122668174,1.2277400402190735
849,Truganina,2006,66.24615384615385,0.7090037831021437
850,Truganina,2011,87.58226600985222,0.7789582492126302
851,Truganina,2016,98.76237623762376,0.8156143483200778
852,Tullamarine,2006,75.72875816993464,0.7400942890817529
853,Tullamarine,2011,109.65840220385677,0.8513390236192026
854,Tullamarine,2016,122.52870813397128,0.8935367479802337
855,Upwey - Tecoma,2006,64.98915989159892,0.7048824914478653
856,Upwey - Tecoma,2011,86.01928374655648,0.7738337172018245
857,Upwey - Tecoma,2016,107.6831955922865,0.8448629363681525
858,Vermont,2006,71.96049896049897,0.727739340854095
859,Vermont,2011,106.03130755064456,0.8394469100021132
860,Vermont,2016,121.09183673469389,0.888825694212111
861,Vermont South,2006,81.14336917562724,0.7578471120512369
862,Vermont South,2011,106.82749326145552,0.8420573549555919
863,Vermont South,2016,123.07004830917872,0.895311633800586
864,Viewbank - Yallambie,2006,71.20232766338407,0.7252535333225707
865,Viewbank - Yallambie,2011,99.02329594478,0.8164698227697704
866,Viewbank - Yallambie,2016,117.9402390438247,0.8784925870289334
867,Wallan,2006,61.92953020134229,0.6948509186929256
868,Wallan,2011,93.31346578366448,0.7977490681431622
869,Wallan,2016,93.85019206145968,0.7995088264310153
870,Wandin - Seville,2006,59.264150943396224,0.6861119703062172
871,Wandin - Seville,2011,81.38766519823788,0.7586480826171733
872,Wandin - Seville,2016,92.90954773869346,0.7964247466842408
873,Wantirna,2006,73.8968023255814,0.7340878764773161
874,Wantirna,2011,104.07142857142856,0.8330210772833723
875,Wantirna,2016,115.42533936651584,0.8702470143164455
876,Wantirna South,2006,72.73070866141732,0.7302646185620241
877,Wantirna South,2011,95.43707713125846,0.8047117282992081
878,Wantirna South,2016,117.95523906408953,0.8785417674232444
879,Warrandyte - Wonga Park,2006,76.11904761904762,0.7413739266198283
880,Warrandyte - Wonga Park,2011,115.3154761904762,0.8698868071818892
881,Warrandyte - Wonga Park,2016,116.24022346368714,0.8729187654547119
882,Watsonia,2006,65.1875,0.7055327868852459
883,Watsonia,2011,94.3492586490939,0.801145110324898
884,Watsonia,2016,114.04093567251462,0.8657079858115233
885,Wattle Glen - Diamond Creek,2006,72.00361010830325,0.7278806888796827
886,Wattle Glen - Diamond Creek,2011,100.93409742120345,0.82273474564329
887,Wattle Glen - Diamond Creek,2016,111.65608465608466,0.8578888021510972
888,Werribee - East,2006,58.90613718411552,0.6849381547020181
889,Werribee - East,2011,80.47762747138398,0.7556643523651934
890,Werribee - East,2016,92.50689972401103,0.7951045892590525
891,Werribee - South,2006,66.756242568371,0.7106762051422
892,Werribee - South,2011,88.62627291242362,0.782381222663684
893,Werribee - South,2016,101.76778413736712,0.8254681447126792
894,Werribee - West,2006,59.436619718309856,0.6866774416993766
895,Werribee - West,2011,81.30428954423593,0.758374719817167
896,Werribee - West,2016,94.28587443946188,0.8009372932441373
897,West Footscray - Tottenham,2006,77.89469517022962,0.7471957218696054
898,West Footscray - Tottenham,2011,115.42877192982452,0.8702582686223754
899,West Footscray - Tottenham,2016,142.33810068649885,0.9584855760213076
900,West Melbourne,2006,0.0,0.4918032786885246
901,West Melbourne,2011,0.0,0.4918032786885246
902,West Melbourne,2016,0.0,0.4918032786885246
903,Wheelers Hill,2006,76.23793103448276,0.7417637083097796
904,Wheelers Hill,2011,108.43072289156628,0.847313845546119
905,Wheelers Hill,2016,123.64020486555698,0.8971809995592033
906,Whittlesea,2006,63.437931034482766,0.6997964951950255
907,Whittlesea,2011,83.1504424778761,0.7644276802553315
908,Whittlesea,2016,93.32417582417582,0.7977841830300847
909,Williamstown,2006,93.57625948930296,0.7986106868501737
910,Williamstown,2011,131.89801505817934,0.9242557870759979
911,Williamstown,2016,155.06153846153848,1.0002017654476671
912,Wollert,2006,56.0,0.6754098360655738
913,Wollert,2011,88.0,0.780327868852459
914,Wollert,2016,107.76538461538462,0.8451324085750316
915,Wyndham Vale,2006,63.15757575757576,0.6988772975658222
916,Wyndham Vale,2011,83.28078078078077,0.7648550189533796
917,Wyndham Vale,2016,88.75767030681227,0.782812033792827
918,Yarra - North,2006,112.56936416184972,0.8608831611863925
919,Yarra - North,2011,162.61722080136406,1.0249744944307018
920,Yarra - North,2016,196.7857695282289,1.1370025230433736
921,Yarra Valley,2006,61.12321660181583,0.6922072675469372
922,Yarra Valley,2011,81.5420918367347,0.759154399464704
923,Yarra Valley,2016,91.10106382978724,0.790495291245204
924,Yarraville,2006,88.75111111111111,0.7827905282331512
925,Yarraville,2011,131.20696202531644,0.921990039427267
926,Yarraville,2016,162.73461091753774,1.0253593800575007
